Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
5.495204210281372	0	8.5811965812	4.74879978762	33.0	3.0	8.5811965812	4.74879978762	1004	1004	-0.111965	-0.149452
5.786171197891235	1	10.6914893617	7.32385579727	40.0	3.0	10.6914893617	7.32385579727	1005	2009	-0.0660184	-0.103677
6.046614408493042	2	11.9642857143	7.14050556529	40.0	3.0	11.9642857143	7.14050556529	1005	3014	-0.0116757	-0.0426011
6.316863536834717	3	11.9642857143	7.61647091846	45.0	4.0	11.9642857143	7.61647091846	1005	4019	-0.0408952	-0.0663891
6.57013726234436	4	15.2727272727	9.86967417494	42.0	4.0	15.2727272727	9.86967417494	1008	5027	-0.0757329	-0.100788
6.819899559020996	5	18.0357142857	10.0177775653	47.0	4.0	18.0357142857	10.0177775653	1010	6037	-0.0875776	-0.10789
7.06528902053833	6	21.4680851064	14.7025125423	56.0	4.0	21.4680851064	14.7025125423	1009	7046	-0.0866558	-0.103887
7.312252759933472	7	25.0	14.6836560876	60.0	7.0	25.0	14.6836560876	1025	8071	-0.0334191	-0.0423283
7.552629232406616	8	30.9090909091	18.362286179	82.0	8.0	30.9090909091	18.362286179	1020	9091	-0.0301719	-0.0390011
7.802096128463745	9	30.5757575758	18.1225295964	70.0	9.0	30.5757575758	18.1225295964	1009	10100	-0.0227568	-0.0336169
8.047690391540527	10	33.9666666667	17.4059057666	65.0	7.0	33.9666666667	17.4059057666	1019	11119	-0.013372	-0.0189405
8.28222107887268	11	36.1785714286	18.0080410044	74.0	10.0	36.1785714286	18.0080410044	1013	12132	-0.0551289	-0.0607762
8.517696619033813	12	36.3928571429	15.8121546506	88.0	16.0	36.3928571429	15.8121546506	1019	13151	-0.0323675	-0.033393
8.77931261062622	13	38.8461538462	19.9840172825	87.0	10.0	38.8461538462	19.9840172825	1010	14161	-0.023508	-0.0318925
9.045410871505737	14	40.84	18.5141675481	91.0	17.0	40.84	18.5141675481	1021	15182	-0.0108259	-0.0182372
9.318158388137817	15	37.4814814815	16.7273791318	77.0	11.0	37.4814814815	16.7273791318	1012	16194	-0.0429428	-0.0496511
9.570706367492676	16	48.0476190476	15.3358471764	87.0	12.0	48.0476190476	15.3358471764	1009	17203	-0.0799215	-0.0799891
9.807549953460693	17	42.2083333333	22.8673332629	103.0	9.0	42.2083333333	22.8673332629	1013	18216	-0.0370907	-0.0417615
10.043835878372192	18	51.5	16.4423234368	80.0	25.0	51.5	16.4423234368	1030	19246	-0.0838995	-0.090659
10.278057336807251	19	57.3333333333	19.9360087391	83.0	19.0	57.3333333333	19.9360087391	1032	20278	-0.0107248	-0.015501
10.508979320526123	20	51.4	18.9694491222	106.0	28.0	51.4	18.9694491222	1028	21306	0.0159898	0.0110895
10.80867624282837	21	55.4736842105	18.1669695096	93.0	22.0	55.4736842105	18.1669695096	1054	22360	-0.0356348	-0.0382615
11.063379764556885	22	47.2727272727	18.0760560315	82.0	9.0	47.2727272727	18.0760560315	1040	23400	-0.0142655	-0.0180417
11.338338136672974	23	53.5	21.7175044607	97.0	13.0	53.5	21.7175044607	1070	24470	-0.0426394	-0.0428358
11.591838598251343	24	57.1666666667	30.0670546908	133.0	17.0	57.1666666667	30.0670546908	1029	25499	-0.04974	-0.0513883
11.855567693710327	25	50.7	14.181325749	85.0	22.0	50.7	14.181325749	1014	26513	-0.0645327	-0.0655334
12.12000322341919	26	46.7272727273	20.4743338624	97.0	16.0	46.7272727273	20.4743338624	1028	27541	-0.0246858	-0.0265859
12.368420362472534	27	70.0666666667	26.7668119548	149.0	44.0	70.0666666667	26.7668119548	1051	28592	-0.0140435	-0.0168857
12.624656677246094	28	56.7222222222	18.4956618204	98.0	17.0	56.7222222222	18.4956618204	1021	29613	0.00846318	0.00680077
12.89004921913147	29	74.5	33.9700498339	151.0	13.0	74.5	33.9700498339	1043	30656	-0.0418112	-0.0435457
13.15367865562439	30	86.3333333333	46.7820003373	230.0	42.0	86.3333333333	46.7820003373	1036	31692	-0.0348904	-0.0370418
13.406231164932251	31	68.4	31.4362847678	158.0	39.0	68.4	31.4362847678	1026	32718	0.0140851	0.0118532
13.669702768325806	32	66.0	25.0449595727	145.0	19.0	66.0	25.0449595727	1056	33774	-0.0387132	-0.0405897
13.913893938064575	33	92.7272727273	46.6867528595	173.0	44.0	92.7272727273	46.6867528595	1020	34794	-0.0234971	-0.0250117
14.150745630264282	34	75.2142857143	31.6457592994	165.0	42.0	75.2142857143	31.6457592994	1053	35847	-0.00113696	-0.00261266
14.383035659790039	35	77.5384615385	35.902893358	135.0	21.0	77.5384615385	35.902893358	1008	36855	-0.00281489	-0.00469718
14.624229192733765	36	79.0	30.9639989467	172.0	53.0	79.0	30.9639989467	1027	37882	-0.052358	-0.0532896
14.89170527458191	37	101.25	52.630987387	236.0	38.0	101.25	52.630987387	1215	39097	-0.0354796	-0.0372839
15.14745545387268	38	94.1666666667	44.6165763914	185.0	42.0	94.1666666667	44.6165763914	1130	40227	0.0091436	0.00762997
15.380062580108643	39	79.3846153846	34.9010435408	157.0	45.0	79.3846153846	34.9010435408	1032	41259	-0.0204292	-0.0206162
15.62418508529663	40	83.4615384615	25.9751816004	129.0	46.0	83.4615384615	25.9751816004	1085	42344	0.00702971	0.00680462
15.858753442764282	41	96.7272727273	33.9199348978	148.0	46.0	96.7272727273	33.9199348978	1064	43408	-0.0280888	-0.0299185
16.105234146118164	42	100.181818182	54.2080473426	167.0	17.0	100.181818182	54.2080473426	1102	44510	0.00391418	0.0018065
16.34677267074585	43	87.6666666667	35.8569689492	175.0	41.0	87.6666666667	35.8569689492	1052	45562	-0.0131466	-0.0140147
16.582651138305664	44	82.0769230769	26.5343363572	118.0	41.0	82.0769230769	26.5343363572	1067	46629	-0.00401368	-0.00747429
16.808003664016724	45	93.1818181818	30.3129680674	154.0	53.0	93.1818181818	30.3129680674	1025	47654	0.0119982	0.0118083
17.035231590270996	46	112.888888889	61.8177328828	262.0	36.0	112.888888889	61.8177328828	1016	48670	-0.0304175	-0.0303232
17.265144109725952	47	87.25	37.516940618	162.0	45.0	87.25	37.516940618	1047	49717	0.0315274	0.03144
17.487934589385986	48	84.4166666667	33.0263993732	141.0	41.0	84.4166666667	33.0263993732	1013	50730	-0.0393478	-0.0400894
17.713764429092407	49	103.5	57.3171004151	264.0	48.0	103.5	57.3171004151	1035	51765	0.0128837	0.010633
17.950250148773193	50	94.2727272727	42.855127855	163.0	26.0	94.2727272727	42.855127855	1037	52802	-0.0445687	-0.0446325
18.177306413650513	51	92.5454545455	31.3611329699	147.0	51.0	92.5454545455	31.3611329699	1018	53820	-0.0174853	-0.0181221
18.42825150489807	52	105.181818182	38.792731704	174.0	54.0	105.181818182	38.792731704	1157	54977	-0.0255908	-0.0264014
18.653870105743408	53	103.5	30.6797979133	167.0	52.0	103.5	30.6797979133	1035	56012	-0.0167634	-0.0176541
18.877288103103638	54	114.111111111	25.5318730846	147.0	58.0	114.111111111	25.5318730846	1027	57039	-0.0119663	-0.0122266
19.11761736869812	55	98.0909090909	46.4629951397	199.0	50.0	98.0909090909	46.4629951397	1079	58118	0.00721592	0.0060239
19.366217613220215	56	97.4545454545	51.4098746022	207.0	46.0	97.4545454545	51.4098746022	1072	59190	0.00897097	0.00879871
19.611266136169434	57	129.875	31.4262529583	174.0	86.0	129.875	31.4262529583	1039	60229	-0.0263435	-0.0266323
19.85524821281433	58	119.666666667	35.2388674304	163.0	47.0	119.666666667	35.2388674304	1077	61306	-0.0121768	-0.0127664
20.11006498336792	59	140.25	41.3483675615	188.0	71.0	140.25	41.3483675615	1122	62428	0.0234533	0.0228474
20.335118293762207	60	145.714285714	56.9177709776	266.0	95.0	145.714285714	56.9177709776	1020	63448	0.0105736	0.00938739
20.56641697883606	61	117.555555556	36.9236783743	187.0	65.0	117.555555556	36.9236783743	1058	64506	0.00572297	0.00523902
20.81217861175537	62	112.2	57.4383147385	208.0	44.0	112.2	57.4383147385	1122	65628	-0.0164529	-0.0167029
21.033347368240356	63	112.222222222	47.7092531854	227.0	67.0	112.222222222	47.7092531854	1010	66638	-0.00591361	-0.00619322
21.259358406066895	64	127.375	40.7643762984	207.0	75.0	127.375	40.7643762984	1019	67657	0.0114285	0.0110996
21.49763536453247	65	155.857142857	64.4369649268	283.0	70.0	155.857142857	64.4369649268	1091	68748	-0.0083017	-0.00951478
21.73025417327881	66	116.777777778	25.2796702588	179.0	91.0	116.777777778	25.2796702588	1051	69799	-0.0062917	-0.0067672
21.973186254501343	67	127.875	40.7536424752	196.0	59.0	127.875	40.7536424752	1023	70822	-0.0334263	-0.034484
22.221187829971313	68	121.222222222	32.4372138062	185.0	78.0	121.222222222	32.4372138062	1091	71913	-0.0411923	-0.0415826
22.475537061691284	69	93.9090909091	47.492496145	192.0	37.0	93.9090909091	47.492496145	1033	72946	-0.0427331	-0.0441557
22.718626737594604	70	138.75	66.2226358581	310.0	86.0	138.75	66.2226358581	1110	74056	0.00594847	0.00327311
22.94735097885132	71	129.5	39.5411178395	189.0	63.0	129.5	39.5411178395	1036	75092	-0.0242149	-0.0249819
23.173115491867065	72	114.111111111	35.0410693788	181.0	70.0	114.111111111	35.0410693788	1027	76119	-0.0107839	-0.0125562
23.400856018066406	73	115.333333333	39.0156663691	165.0	53.0	115.333333333	39.0156663691	1038	77157	0.0133286	0.0135902
23.735059022903442	74	222.857142857	188.765484566	675.0	68.0	222.857142857	188.765484566	1560	78717	-0.0120609	-0.0130758
23.959452629089355	75	113.888888889	35.3410194296	164.0	61.0	113.888888889	35.3410194296	1025	79742	-0.0390665	-0.0400044
24.19625687599182	76	121.111111111	46.4792533035	185.0	45.0	121.111111111	46.4792533035	1090	80832	-0.0201408	-0.0226165
24.435882568359375	77	123.111111111	38.7397138877	177.0	58.0	123.111111111	38.7397138877	1108	81940	-0.00893607	-0.0090491
24.65509557723999	78	144.571428571	89.2394165679	333.0	62.0	144.571428571	89.2394165679	1012	82952	-0.0431806	-0.0452933
24.886240243911743	79	105.3	29.78607057	162.0	48.0	105.3	29.78607057	1053	84005	-0.0424095	-0.043484
25.125933408737183	80	120.222222222	57.2320379931	268.0	58.0	120.222222222	57.2320379931	1082	85087	-0.0339883	-0.0356765
25.361361742019653	81	117.111111111	52.1055434126	224.0	48.0	117.111111111	52.1055434126	1054	86141	-0.00658539	-0.0070803
25.615374326705933	82	191.666666667	110.45763391	384.0	36.0	191.666666667	110.45763391	1150	87291	-0.0730234	-0.0728777
25.853935956954956	83	119.777777778	63.2469196049	231.0	57.0	119.777777778	63.2469196049	1078	88369	-0.0218681	-0.0222195
26.0880286693573	84	175.5	71.0979371478	313.0	84.0	175.5	71.0979371478	1053	89422	-0.00847191	-0.00954007
26.327356100082397	85	105.7	52.1460449123	220.0	59.0	105.7	52.1460449123	1057	90479	-0.0177871	-0.020071
26.623708486557007	86	146.142857143	69.2891015372	271.0	43.0	146.142857143	69.2891015372	1023	91502	-0.00972811	-0.0109373
26.90976309776306	87	102.8	24.689268924	155.0	60.0	102.8	24.689268924	1028	92530	-0.00828756	-0.00857397
27.27810263633728	88	127.375	59.5796473219	247.0	67.0	127.375	59.5796473219	1019	93549	-0.00345215	-0.0042714
27.65841579437256	89	120.444444444	57.0927337488	235.0	51.0	120.444444444	57.0927337488	1084	94633	-0.00652515	-0.00621873
27.930517196655273	90	107.9	50.2184229143	179.0	45.0	107.9	50.2184229143	1079	95712	-0.0374946	-0.0389832
28.24682593345642	91	142.777777778	66.8709832069	297.0	56.0	142.777777778	66.8709832069	1285	96997	-0.0151227	-0.0158896
28.50297784805298	92	178.666666667	160.347192748	507.0	32.0	178.666666667	160.347192748	1072	98069	-0.00498037	-0.00557443
28.79432702064514	93	126.222222222	65.212094614	260.0	53.0	126.222222222	65.212094614	1136	99205	0.013388	0.0104295
29.11493444442749	94	152.625	64.7551880161	277.0	69.0	152.625	64.7551880161	1221	100426	-0.0494094	-0.0536259
29.364164113998413	95	152.285714286	74.2615345263	300.0	77.0	152.285714286	74.2615345263	1066	101492	-0.006024	-0.0125161
29.596067190170288	96	132.5	43.8178046004	234.0	95.0	132.5	43.8178046004	1060	102552	-0.0172212	-0.017499
29.825494527816772	97	175.666666667	90.6452180512	360.0	68.0	175.666666667	90.6452180512	1054	103606	-0.0398675	-0.0477829
30.085882425308228	98	241.2	178.920541023	575.0	68.0	241.2	178.920541023	1206	104812	0.00110513	-3.97214e-05
30.32122778892517	99	358.333333333	153.853465638	564.0	194.0	358.333333333	153.853465638	1075	105887	-0.0604531	-0.0654176
