Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
0.9010682106018066	0	23.8815165877	13.2557843789	81.0	9.0	23.8815165877	13.2557843789	5039	5039	-0.00386694	-0.0104666
1.5661547183990479	1	25.9792746114	16.7761731323	118.0	8.0	25.9792746114	16.7761731323	5014	10053	-0.00863288	-0.0148826
2.2252538204193115	2	28.4147727273	15.30573303	85.0	9.0	28.4147727273	15.30573303	5001	15054	-0.0123663	-0.0198682
2.8847529888153076	3	29.0578034682	17.1257541862	123.0	10.0	29.0578034682	17.1257541862	5027	20081	-0.0111659	-0.0160414
3.542982339859009	4	35.9285714286	24.1757383865	140.0	10.0	35.9285714286	24.1757383865	5030	25111	-0.013527	-0.0180663
4.202760934829712	5	37.9323308271	22.5369189136	121.0	10.0	37.9323308271	22.5369189136	5045	30156	-0.0137072	-0.0173935
4.896519422531128	6	39.873015873	23.2764558909	124.0	10.0	39.873015873	23.2764558909	5024	35180	-0.0109267	-0.013713
5.6394665241241455	7	40.6048387097	22.2963249353	123.0	12.0	40.6048387097	22.2963249353	5035	40215	-0.0139008	-0.0174675
6.3837456703186035	8	46.1926605505	24.1712077808	138.0	12.0	46.1926605505	24.1712077808	5035	45250	-0.0112885	-0.0139048
7.1332714557647705	9	47.7523809524	28.2538765827	170.0	14.0	47.7523809524	28.2538765827	5014	50264	-0.00717054	-0.00885302
7.884678840637207	10	51.112244898	27.8790692657	161.0	16.0	51.112244898	27.8790692657	5009	55273	-0.00706514	-0.0083796
8.62410855293274	11	53.2234042553	30.6910321143	200.0	10.0	53.2234042553	30.6910321143	5003	60276	-0.00876509	-0.010662
9.279775381088257	12	56.9772727273	31.6418082436	176.0	13.0	56.9772727273	31.6418082436	5014	65290	-0.00785841	-0.00902592
9.940455675125122	13	60.1547619048	29.0592555732	171.0	19.0	60.1547619048	29.0592555732	5053	70343	-0.00883846	-0.0102581
10.596025228500366	14	56.8863636364	31.4889705865	173.0	16.0	56.8863636364	31.4889705865	5006	75349	-0.00510862	-0.00645956
11.257455348968506	15	60.8915662651	26.7698859979	142.0	17.0	60.8915662651	26.7698859979	5054	80403	-0.00675663	-0.00812591
11.913845539093018	16	58.8705882353	26.6638279919	153.0	13.0	58.8705882353	26.6638279919	5004	85407	-0.00977844	-0.0112913
12.578788757324219	17	64.3924050633	23.9648570348	142.0	23.0	64.3924050633	23.9648570348	5087	90494	-0.00454607	-0.00588223
13.234384775161743	18	64.987012987	34.0280608064	199.0	20.0	64.987012987	34.0280608064	5004	95498	-0.00879081	-0.0100911
13.891997814178467	19	69.8472222222	37.2855571242	198.0	18.0	69.8472222222	37.2855571242	5029	100527	-0.00471597	-0.00586047
14.550268411636353	20	69.9722222222	29.5192838206	141.0	18.0	69.9722222222	29.5192838206	5038	105565	-0.00234881	-0.00339085
15.205006122589111	21	69.5138888889	31.0228379386	154.0	15.0	69.5138888889	31.0228379386	5005	110570	-0.00355811	-0.00489659
15.862469673156738	22	74.9552238806	34.8178341829	195.0	23.0	74.9552238806	34.8178341829	5022	115592	-0.00254316	-0.00356025
16.517768621444702	23	78.265625	34.7258199091	162.0	16.0	78.265625	34.7258199091	5009	120601	-0.00537962	-0.00693107
17.17769193649292	24	83.9333333333	33.4787826674	200.0	21.0	83.9333333333	33.4787826674	5036	125637	-0.00880608	-0.0105644
17.834798097610474	25	89.8214285714	41.4220900102	200.0	18.0	89.8214285714	41.4220900102	5030	130667	-0.00762256	-0.00955256
18.486929655075073	26	100.04	42.2061417332	200.0	33.0	100.04	42.2061417332	5002	135669	-0.00655296	-0.00903831
19.147222995758057	27	107.468085106	48.0818677124	200.0	29.0	107.468085106	48.0818677124	5051	140720	-0.0113285	-0.0138451
19.80250334739685	28	125.375	52.6785950363	200.0	22.0	125.375	52.6785950363	5015	145735	-0.00475993	-0.00726245
20.45656728744507	29	111.422222222	49.3569713139	200.0	25.0	111.422222222	49.3569713139	5014	150749	-0.0100365	-0.0130662
21.132440328598022	30	136.315789474	55.2392429457	200.0	29.0	136.315789474	55.2392429457	5180	155929	-0.0113206	-0.0132484
21.797863960266113	31	141.5	47.4408989047	200.0	41.0	141.5	47.4408989047	5094	161023	-0.00801206	-0.0117129
22.45354461669922	32	139.361111111	61.9287909968	200.0	20.0	139.361111111	61.9287909968	5017	166040	-0.0161869	-0.0173867
23.107776165008545	33	151.909090909	48.4395053126	200.0	44.0	151.909090909	48.4395053126	5013	171053	-0.0126933	-0.0141459
23.779752492904663	34	155.818181818	53.522272082	200.0	27.0	155.818181818	53.522272082	5142	176195	-0.00865972	-0.00895154
24.447633504867554	35	141.916666667	54.8140163543	200.0	36.0	141.916666667	54.8140163543	5109	181304	-0.00606698	-0.00636808
25.1092050075531	36	140.805555556	53.8680586889	200.0	22.0	140.805555556	53.8680586889	5069	186373	-0.00973081	-0.0101702
25.764789819717407	37	156.84375	49.7977844481	200.0	40.0	156.84375	49.7977844481	5019	191392	-0.00469626	-0.00484135
26.423922300338745	38	152.96969697	48.3293529281	200.0	41.0	152.96969697	48.3293529281	5048	196440	-0.00720928	-0.00752356
27.092729091644287	39	159.84375	44.780094193	200.0	69.0	159.84375	44.780094193	5115	201555	-0.00560666	-0.00613947
27.758873462677002	40	154.303030303	42.0392924777	200.0	65.0	154.303030303	42.0392924777	5092	206647	-0.00839894	-0.00952332
28.43402099609375	41	178.517241379	36.6649514967	200.0	75.0	178.517241379	36.6649514967	5177	211824	-0.0056253	-0.00613591
29.089004278182983	42	172.75862069	45.2667611727	200.0	39.0	172.75862069	45.2667611727	5010	216834	-0.00227892	-0.00297908
29.75756859779358	43	176.275862069	45.7413240703	200.0	42.0	176.275862069	45.7413240703	5112	221946	-0.00613791	-0.00715897
30.432664155960083	44	152.294117647	56.7323589641	200.0	34.0	152.294117647	56.7323589641	5178	227124	-0.0110409	-0.0115711
31.110918760299683	45	179.206896552	38.7355128072	200.0	58.0	179.206896552	38.7355128072	5197	232321	-0.00852077	-0.00880998
31.777204990386963	46	181.785714286	31.224254701	200.0	70.0	181.785714286	31.224254701	5090	237411	-0.00733922	-0.00769056
32.43897342681885	47	175.068965517	36.5889855619	200.0	41.0	175.068965517	36.5889855619	5077	242488	-0.00642285	-0.00664824
33.09666442871094	48	173.724137931	36.1652305415	200.0	48.0	173.724137931	36.1652305415	5038	247526	-0.00705671	-0.00748145
33.76250219345093	49	181.785714286	26.6100909201	200.0	95.0	181.785714286	26.6100909201	5090	252616	-0.00276433	-0.00293158
34.434539794921875	50	190.62962963	16.4657852849	200.0	139.0	190.62962963	16.4657852849	5147	257763	-0.00498156	-0.00535326
35.09098792076111	51	167.6	48.356040643	200.0	27.0	167.6	48.356040643	5028	262791	-0.00696233	-0.0074056
35.76917552947998	52	185.5	20.3478675611	200.0	137.0	185.5	20.3478675611	5194	267985	-0.00583285	-0.00660847
36.42537212371826	53	186.259259259	24.1010105714	200.0	105.0	186.259259259	24.1010105714	5029	273014	-0.00370379	-0.00392468
37.08044624328613	54	192.730769231	12.5745704692	200.0	159.0	192.730769231	12.5745704692	5011	278025	-0.00151318	-0.00155231
37.74484038352966	55	188.62962963	27.1117688647	200.0	72.0	188.62962963	27.1117688647	5093	283118	-0.000744429	-0.000809803
38.415027141571045	56	197.076923077	12.3223470446	200.0	136.0	197.076923077	12.3223470446	5124	288242	0.000774349	0.000910739
39.07647633552551	57	187.703703704	26.1998230342	200.0	105.0	187.703703704	26.1998230342	5068	293310	0.00316127	0.00300623
39.75432729721069	58	192.074074074	19.4382706248	200.0	126.0	192.074074074	19.4382706248	5186	298496	-0.00447393	-0.00458163
40.412105560302734	59	186.888888889	24.9136781312	200.0	99.0	186.888888889	24.9136781312	5046	303542	0.000898884	0.000785853
41.080283403396606	60	189.666666667	22.9136866749	200.0	101.0	189.666666667	22.9136866749	5121	308663	-0.00363935	-0.00348058
41.753438234329224	61	198.115384615	5.74005442936	200.0	172.0	198.115384615	5.74005442936	5151	313814	-0.00230432	-0.00236281
42.41286826133728	62	187.074074074	28.8687013986	200.0	78.0	187.074074074	28.8687013986	5051	318865	-0.00504212	-0.00509939
43.07447004318237	63	194.884615385	13.6023949336	200.0	141.0	194.884615385	13.6023949336	5067	323932	-0.00325103	-0.00329331
43.74745988845825	64	190.740740741	21.6120552652	200.0	107.0	190.740740741	21.6120552652	5150	329082	-0.00946793	-0.00983784
44.422306060791016	65	191.518518519	23.2926158548	200.0	105.0	191.518518519	23.2926158548	5171	334253	0.00398315	0.00392691
45.09077286720276	66	189.814814815	22.1242903833	200.0	114.0	189.814814815	22.1242903833	5125	339378	-0.00761515	-0.00779015
45.75726366043091	67	196.038461538	12.1068345899	200.0	155.0	196.038461538	12.1068345899	5097	344475	-0.00289066	-0.00330868
46.42732238769531	68	197.346153846	10.1486729246	200.0	150.0	197.346153846	10.1486729246	5131	349606	-0.000612101	-0.000898558
47.08227801322937	69	192.5	29.4556380916	200.0	52.0	192.5	29.4556380916	5005	354611	0.00368467	0.00386861
47.75720191001892	70	197.5	12.5	200.0	135.0	197.5	12.5	5135	359746	0.00168175	0.00174895
48.43038511276245	71	198.461538462	7.69230769231	200.0	160.0	198.461538462	7.69230769231	5160	364906	0.000334413	0.000293409
49.10275459289551	72	195.692307692	11.0445574162	200.0	157.0	195.692307692	11.0445574162	5088	369994	0.00340825	0.00337986
49.773488998413086	73	195.923076923	12.0859838622	200.0	150.0	195.923076923	12.0859838622	5094	375088	-0.00447536	-0.00451864
50.451204776763916	74	198.115384615	7.26597403644	200.0	164.0	198.115384615	7.26597403644	5151	380239	-0.00332065	-0.00350438
51.1334023475647	75	199.307692308	3.26719393563	200.0	183.0	199.307692308	3.26719393563	5182	385421	-0.000839	-0.000844579
51.81184458732605	76	198.115384615	5.67942929877	200.0	179.0	198.115384615	5.67942929877	5151	390572	-0.00726715	-0.00730862
52.493491649627686	77	199.5	2.5	200.0	187.0	199.5	2.5	5187	395759	0.00527978	0.00528887
53.16749167442322	78	196.538461538	12.1060403526	200.0	149.0	196.538461538	12.1060403526	5110	400869	2.37633e-05	-1.82003e-05
53.83998394012451	79	196.923076923	9.71091010915	200.0	155.0	196.923076923	9.71091010915	5120	405989	-0.0070357	-0.00720239
54.507418394088745	80	195.692307692	17.954577798	200.0	108.0	195.692307692	17.954577798	5088	411077	-0.00114548	-0.00137685
55.19177198410034	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	416277	0.00291022	0.00287673
55.88084030151367	82	199.384615385	3.07692307692	200.0	184.0	199.384615385	3.07692307692	5184	421461	0.00276997	0.00272266
56.5674090385437	83	200.0	0.0	200.0	200.0	200.0	0.0	5200	426661	0.00642115	0.00629661
57.24566435813904	84	197.961538462	9.22571977276	200.0	152.0	197.961538462	9.22571977276	5147	431808	-0.00340248	-0.00380627
57.91771936416626	85	196.692307692	12.9578287318	200.0	134.0	196.692307692	12.9578287318	5114	436922	0.0040867	0.00408121
58.598525047302246	86	192.037037037	17.2293493815	200.0	141.0	192.037037037	17.2293493815	5185	442107	0.00159973	0.00153532
59.29387593269348	87	199.538461538	2.30769230769	200.0	188.0	199.538461538	2.30769230769	5188	447295	-0.000758047	-0.000713102
59.974563121795654	88	198.269230769	3.34615384615	200.0	190.0	198.269230769	3.34615384615	5155	452450	0.00312498	0.00306437
60.64333200454712	89	195.269230769	12.675104892	200.0	141.0	195.269230769	12.675104892	5077	457527	-0.00310449	-0.00320052
61.30528378486633	90	194.423076923	14.150762624	200.0	136.0	194.423076923	14.150762624	5055	462582	-0.00289403	-0.00285674
61.978111743927	91	197.769230769	6.0019720625	200.0	178.0	197.769230769	6.0019720625	5142	467724	-0.00718701	-0.00733273
62.641135931015015	92	194.730769231	11.7262286294	200.0	158.0	194.730769231	11.7262286294	5063	472787	0.0019005	0.00176704
63.31391501426697	93	190.62962963	17.4846983857	200.0	122.0	190.62962963	17.4846983857	5147	477934	-0.00365464	-0.00368104
64.01292419433594	94	196.769230769	8.03984161874	200.0	167.0	196.769230769	8.03984161874	5116	483050	-0.00213333	-0.00263332
64.71783185005188	95	194.846153846	11.7626930057	200.0	155.0	194.846153846	11.7626930057	5066	488116	-0.00395121	-0.00413221
65.44625186920166	96	192.481481481	24.6161199373	200.0	75.0	192.481481481	24.6161199373	5197	493313	-0.00277652	-0.00276944
66.11786794662476	97	197.230769231	7.88039286559	200.0	170.0	197.230769231	7.88039286559	5128	498441	0.00468439	0.00409469
66.7883849143982	98	195.769230769	12.0073941716	200.0	154.0	195.769230769	12.0073941716	5090	503531	0.00802883	0.00724327
67.44943571090698	99	195.5	17.869720845	200.0	110.0	195.5	17.869720845	5083	508614	-0.00134233	-0.00132275
