Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
5.5913214683532715	0	4.08571428571	2.25080484471	14.0	2.0	4.08571428571	2.25080484471	1001	1001	-0.101762	-0.123609
5.9363110065460205	1	4.39473684211	2.23849268307	15.0	2.0	4.39473684211	2.23849268307	1002	2003	-0.0939263	-0.113514
6.266003608703613	2	4.25957446809	2.34943719603	13.0	2.0	4.25957446809	2.34943719603	1001	3004	-0.109494	-0.131847
6.586720943450928	3	4.87439613527	3.0964638547	24.0	2.0	4.87439613527	3.0964638547	1009	4013	-0.106574	-0.125183
6.90613865852356	4	4.8125	2.96914218057	21.0	2.0	4.8125	2.96914218057	1001	5014	-0.13345	-0.156583
7.2129435539245605	5	5.79768786127	3.76469688433	25.0	2.0	5.79768786127	3.76469688433	1003	6017	-0.100542	-0.122016
7.52192234992981	6	5.69318181818	3.42735637106	23.0	2.0	5.69318181818	3.42735637106	1002	7019	-0.115805	-0.138276
7.832802057266235	7	5.80459770115	3.87398953962	21.0	2.0	5.80459770115	3.87398953962	1010	8029	-0.0938456	-0.118386
8.135176420211792	8	6.45512820513	4.30018328279	23.0	2.0	6.45512820513	4.30018328279	1007	9036	-0.11839	-0.13306
8.436110258102417	9	6.8231292517	4.99618995008	30.0	2.0	6.8231292517	4.99618995008	1003	10039	-0.114715	-0.13526
8.732151508331299	10	7.65909090909	4.97543898696	25.0	2.0	7.65909090909	4.97543898696	1011	11050	-0.129257	-0.147714
9.023754119873047	11	7.96825396825	4.60320197036	25.0	2.0	7.96825396825	4.60320197036	1004	12054	-0.10856	-0.121393
9.314402341842651	12	8.42857142857	6.01618465401	41.0	2.0	8.42857142857	6.01618465401	1003	13057	-0.0779548	-0.0953273
9.600938081741333	13	9.22935779817	7.32425031705	41.0	2.0	9.22935779817	7.32425031705	1006	14063	-0.123332	-0.131828
9.884969711303711	14	9.9801980198	7.65076867687	51.0	2.0	9.9801980198	7.65076867687	1008	15071	-0.11568	-0.125869
10.166687965393066	15	9.9603960396	7.0779546076	39.0	2.0	9.9603960396	7.0779546076	1006	16077	-0.126806	-0.136029
10.432230710983276	16	13.9027777778	12.3863272763	89.0	2.0	13.9027777778	12.3863272763	1001	17078	-0.0585537	-0.0609412
10.713659286499023	17	11.9647058824	7.97856991288	45.0	2.0	11.9647058824	7.97856991288	1017	18095	-0.0859165	-0.0923817
10.995380640029907	18	10.8387096774	7.75746650055	53.0	2.0	10.8387096774	7.75746650055	1008	19103	-0.076095	-0.0784481
11.273451328277588	19	11.5747126437	7.22962008176	32.0	2.0	11.5747126437	7.22962008176	1007	20110	-0.120246	-0.124957
11.546684980392456	20	11.6744186047	7.99337205158	38.0	2.0	11.6744186047	7.99337205158	1004	21114	-0.113081	-0.11216
11.817211151123047	21	14.323943662	8.80744666983	38.0	2.0	14.323943662	8.80744666983	1017	22131	-0.0931687	-0.0923072
12.093463897705078	22	12.2317073171	7.17940615196	38.0	2.0	12.2317073171	7.17940615196	1003	23134	-0.0867687	-0.0865531
12.376074314117432	23	12.858974359	9.47564267352	42.0	2.0	12.858974359	9.47564267352	1003	24137	-0.0834537	-0.0840943
12.646742343902588	24	14.1267605634	10.8328264522	50.0	2.0	14.1267605634	10.8328264522	1003	25140	-0.0732208	-0.0726933
12.921873569488525	25	13.5675675676	9.18294700545	45.0	2.0	13.5675675676	9.18294700545	1004	26144	-0.0444371	-0.0443021
13.205001592636108	26	10.9892473118	6.87756931252	33.0	2.0	10.9892473118	6.87756931252	1022	27166	-0.0804198	-0.0805682
13.477606058120728	27	11.9166666667	8.4588757743	44.0	2.0	11.9166666667	8.4588757743	1001	28167	-0.072689	-0.0726896
13.744722604751587	28	13.6216216216	10.6234095187	56.0	2.0	13.6216216216	10.6234095187	1008	29175	-0.0822499	-0.0823926
14.018773078918457	29	11.4318181818	8.25832287418	59.0	2.0	11.4318181818	8.25832287418	1006	30181	-0.0506845	-0.050997
14.298891305923462	30	11.8023255814	7.11012996225	36.0	2.0	11.8023255814	7.11012996225	1015	31196	-0.0944257	-0.0950152
14.579798936843872	31	11.2444444444	8.83844017298	45.0	2.0	11.2444444444	8.83844017298	1012	32208	-0.0731992	-0.0751596
14.85785984992981	32	12.1445783133	8.87277211829	46.0	2.0	12.1445783133	8.87277211829	1008	33216	-0.0977311	-0.0983084
15.122125148773193	33	14.7826086957	11.9901766135	57.0	2.0	14.7826086957	11.9901766135	1020	34236	-0.0817334	-0.0823404
15.386614084243774	34	13.1842105263	8.95854565017	44.0	2.0	13.1842105263	8.95854565017	1002	35238	-0.0751823	-0.0764189
15.662095546722412	35	13.2368421053	8.71608981176	45.0	3.0	13.2368421053	8.71608981176	1006	36244	-0.0898063	-0.0905759
15.939011573791504	36	12.5375	8.74205889651	42.0	3.0	12.5375	8.74205889651	1003	37247	-0.0634734	-0.0642278
16.21438503265381	37	12.0833333333	8.76981882494	45.0	2.0	12.0833333333	8.76981882494	1015	38262	-0.0540892	-0.0549801
16.490828275680542	38	12.9743589744	8.20408647233	35.0	2.0	12.9743589744	8.20408647233	1012	39274	-0.0755525	-0.0765793
16.76258373260498	39	13.9178082192	8.76598879646	42.0	1.0	13.9178082192	8.76598879646	1016	40290	-0.0887952	-0.0896715
17.030005931854248	40	14.7794117647	11.2744447995	57.0	2.0	14.7794117647	11.2744447995	1005	41295	-0.0419648	-0.0424888
