Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
0.36431360244750977	0	27.4054054054	14.1238909337	62.0	10.0	27.4054054054	14.1238909337	1014	1014	12.2744	12.1792
0.5054090023040771	1	22.6666666667	11.949895397	62.0	10.0	22.6666666667	11.949895397	1020	2034	10.2386	10.1881
0.6427361965179443	2	27.2162162162	12.6941892115	68.0	10.0	27.2162162162	12.6941892115	1007	3041	11.5825	11.5253
0.7756936550140381	3	33.6666666667	20.3131046919	107.0	9.0	33.6666666667	20.3131046919	1010	4051	15.7203	15.6384
0.9087109565734863	4	44.0434782609	21.6543564467	95.0	12.0	44.0434782609	21.6543564467	1013	5064	18.4035	18.301
1.0423359870910645	5	36.3571428571	16.3929738558	83.0	16.0	36.3571428571	16.3929738558	1018	6082	14.73	14.675
1.1768653392791748	6	35.0	19.9913774516	88.0	14.0	35.0	19.9913774516	1015	7097	15.5252	15.4653
1.3092243671417236	7	42.125	28.8708510728	113.0	15.0	42.125	28.8708510728	1011	8108	20.2795	20.1899
1.4439008235931396	8	40.72	23.487051752	88.0	13.0	40.72	23.487051752	1018	9126	17.8205	17.7802
1.580935001373291	9	65.75	43.4057887844	171.0	17.0	65.75	43.4057887844	1052	10178	30.1451	30.0285
1.7124478816986084	10	37.2962962963	19.0473383283	91.0	14.0	37.2962962963	19.0473383283	1007	11185	15.1991	15.1631
1.8444280624389648	11	50.55	19.4305815662	101.0	24.0	50.55	19.4305815662	1011	12196	18.422	18.3651
1.978771448135376	12	54.3157894737	22.8520473149	94.0	19.0	54.3157894737	22.8520473149	1032	13228	20.5384	20.5324
2.11369252204895	13	54.0	21.7231382825	100.0	15.0	54.0	21.7231382825	1026	14254	19.8687	19.8436
2.2453677654266357	14	59.4705882353	27.2377714538	117.0	16.0	59.4705882353	27.2377714538	1011	15265	22.1532	22.0726
2.387993812561035	15	68.3125	24.1808776464	118.0	45.0	68.3125	24.1808776464	1093	16358	24.27	24.2477
2.529029369354248	16	67.5625	26.0311562123	112.0	27.0	67.5625	26.0311562123	1081	17439	23.5139	23.446
2.660651206970215	17	55.9444444444	24.2635351052	117.0	26.0	55.9444444444	24.2635351052	1007	18446	20.2447	20.1882
2.7935056686401367	18	63.5	28.4231419797	138.0	18.0	63.5	28.4231419797	1016	19462	23.8304	23.8242
2.9265596866607666	19	78.6153846154	28.5348328607	155.0	49.0	78.6153846154	28.5348328607	1022	20484	27.2241	27.1912
3.0649797916412354	20	55.6842105263	22.9966877056	102.0	17.0	55.6842105263	22.9966877056	1058	21542	19.9531	19.9325
3.2002336978912354	21	73.6428571429	31.6534970825	151.0	35.0	73.6428571429	31.6534970825	1031	22573	25.7224	25.6637
3.3322973251342773	22	63.1875	22.3975968298	108.0	21.0	63.1875	22.3975968298	1011	23584	21.6858	21.678
3.4726803302764893	23	87.1666666667	33.0954008218	174.0	49.0	87.1666666667	33.0954008218	1046	24630	30.0241	29.9864
3.6086208820343018	24	84.9166666667	27.305244714	128.0	49.0	84.9166666667	27.305244714	1019	25649	27.2106	27.1567
3.741564989089966	25	78.8461538462	35.5048125749	146.0	35.0	78.8461538462	35.5048125749	1025	26674	28.4634	28.4175
3.874314546585083	26	72.3571428571	21.4928796942	105.0	36.0	72.3571428571	21.4928796942	1013	27687	23.9064	23.898
4.020913600921631	27	94.0833333333	38.075491534	167.0	33.0	94.0833333333	38.075491534	1129	28816	31.2459	31.1722
4.160799741744995	28	119.777777778	47.77906975	200.0	55.0	119.777777778	47.77906975	1078	29894	40.6708	40.6007
4.293138265609741	29	84.3333333333	34.986505335	156.0	29.0	84.3333333333	34.986505335	1012	30906	29.1884	29.1548
4.4333531856536865	30	119.333333333	24.5356882928	168.0	89.0	119.333333333	24.5356882928	1074	31980	36.8239	36.7399
4.575796127319336	31	109.9	26.5007547062	165.0	65.0	109.9	26.5007547062	1099	33079	33.6716	33.6099
4.712736368179321	32	149.571428571	55.1824432299	200.0	38.0	149.571428571	55.1824432299	1047	34126	49.2713	49.0774
4.845379114151001	33	125.75	47.5072362909	200.0	49.0	125.75	47.5072362909	1006	35132	42.345	42.216
4.980981826782227	34	114.444444444	35.1508214259	173.0	66.0	114.444444444	35.1508214259	1030	36162	37.3373	37.3898
5.118054151535034	35	147.571428571	49.9567159588	200.0	53.0	147.571428571	49.9567159588	1033	37195	47.5792	47.5664
5.2677154541015625	36	142.25	50.3928318315	200.0	59.0	142.25	50.3928318315	1138	38333	46.3454	46.338
5.418766498565674	37	164.0	37.8417758568	200.0	105.0	164.0	37.8417758568	1148	39481	49.6129	49.6204
5.556908845901489	38	175.333333333	28.0812313753	200.0	118.0	175.333333333	28.0812313753	1052	40533	53.6412	53.613
5.689593553543091	39	144.285714286	58.9448029594	200.0	24.0	144.285714286	58.9448029594	1010	41543	49.3283	49.2474
5.834415912628174	40	183.833333333	17.7990324331	200.0	157.0	183.833333333	17.7990324331	1103	42646	52.7235	52.7287
5.9699013233184814	41	147.714285714	46.4656994404	200.0	85.0	147.714285714	46.4656994404	1034	43680	47.3649	47.329
6.111009836196899	42	153.714285714	60.998159892	200.0	34.0	153.714285714	60.998159892	1076	44756	51.2661	51.2699
6.261241674423218	43	164.142857143	47.7805357006	200.0	71.0	164.142857143	47.7805357006	1149	45905	51.156	51.1352
6.3951029777526855	44	169.833333333	34.2511151481	200.0	113.0	169.833333333	34.2511151481	1019	46924	51.3756	51.3234
