Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
0.8694205284118652	0	21.5021459227	10.6380660992	77.0	8.0	21.5021459227	10.6380660992	5010	5010	18.5839	18.5302
1.5258808135986328	1	21.8602620087	12.1240906352	85.0	8.0	21.8602620087	12.1240906352	5006	10016	19.7788	19.7535
2.1860268115997314	2	23.3878504673	12.8231698173	102.0	9.0	23.3878504673	12.8231698173	5005	15021	20.9481	20.9248
2.826354742050171	3	25.8092783505	14.3695596247	80.0	9.0	25.8092783505	14.3695596247	5007	20028	23.1873	23.1629
3.4662249088287354	4	28.3107344633	17.3005844917	104.0	10.0	28.3107344633	17.3005844917	5011	25039	26.4814	26.4066
4.104182720184326	5	28.2768361582	16.9548144969	107.0	9.0	28.2768361582	16.9548144969	5005	30044	25.9195	25.8646
4.7463109493255615	6	32.2435897436	17.2739509663	87.0	8.0	32.2435897436	17.2739509663	5030	35074	27.761	27.6895
5.386358737945557	7	33.9189189189	20.6288021929	126.0	10.0	33.9189189189	20.6288021929	5020	40094	30.9292	30.8794
6.028811454772949	8	39.1240310078	26.8862109126	143.0	9.0	39.1240310078	26.8862109126	5047	45141	38.009	37.9762
6.673114776611328	9	39.3178294574	24.9088211691	122.0	10.0	39.3178294574	24.9088211691	5072	50213	36.0543	35.9945
7.3155906200408936	10	41.7851239669	24.8214139126	150.0	9.0	41.7851239669	24.8214139126	5056	55269	36.7618	36.7104
7.954420328140259	11	44.9196428571	27.5156249095	196.0	11.0	44.9196428571	27.5156249095	5031	60300	40.1022	40.0546
8.588812112808228	12	47.7619047619	27.376571078	128.0	10.0	47.7619047619	27.376571078	5015	65315	41.0084	40.967
9.223310947418213	13	51.1428571429	26.7970452224	139.0	14.0	51.1428571429	26.7970452224	5012	70327	41.6244	41.5518
9.861327409744263	14	51.8453608247	28.3688300731	177.0	12.0	51.8453608247	28.3688300731	5029	75356	42.9798	42.9733
10.495293855667114	15	53.329787234	30.5796442856	175.0	15.0	53.329787234	30.5796442856	5013	80369	45.1128	45.0843
11.133959293365479	16	55.2637362637	29.0879058607	150.0	13.0	55.2637362637	29.0879058607	5029	85398	44.4407	44.3881
11.774734020233154	17	64.8974358974	34.7085261614	200.0	14.0	64.8974358974	34.7085261614	5062	90460	52.3643	52.2866
12.407156944274902	18	61.1829268293	29.8390512047	163.0	21.0	61.1829268293	29.8390512047	5017	95477	47.4763	47.4529
13.04161524772644	19	60.4578313253	32.8407259671	200.0	16.0	60.4578313253	32.8407259671	5018	100495	49.0185	48.967
13.677018404006958	20	64.6153846154	37.2635213006	173.0	13.0	64.6153846154	37.2635213006	5040	105535	53.4488	53.4352
14.313428401947021	21	67.1333333333	35.2436597923	187.0	14.0	67.1333333333	35.2436597923	5035	110570	52.8003	52.7363
14.948021650314331	22	81.1129032258	44.3974370223	200.0	17.0	81.1129032258	44.3974370223	5029	115599	65.0532	64.9398
15.584514379501343	23	83.0327868852	37.1359784068	200.0	11.0	83.0327868852	37.1359784068	5065	120664	61.1776	61.15
16.227611541748047	24	87.5	40.2587535994	200.0	10.0	87.5	40.2587535994	5075	125739	64.9195	64.9256
16.859537839889526	25	94.3962264151	47.2202145803	200.0	20.0	94.3962264151	47.2202145803	5003	130742	72.2483	72.2076
17.491387367248535	26	102.367346939	46.4853252585	200.0	23.0	102.367346939	46.4853252585	5016	135758	75.4776	75.4226
18.134809494018555	27	106.479166667	55.9806475427	200.0	20.0	106.479166667	55.9806475427	5111	140869	82.5576	82.4451
18.767651081085205	28	109.130434783	52.8169968919	200.0	27.0	109.130434783	52.8169968919	5020	145889	81.4622	81.5245
19.41942000389099	29	129.85	51.1402727799	200.0	19.0	129.85	51.1402727799	5194	151083	90.4185	90.4127
20.054625749588013	30	136.378378378	54.7699618559	200.0	19.0	136.378378378	54.7699618559	5046	156129	95.3702	95.4046
20.693650722503662	31	127.2	48.9434367408	200.0	28.0	127.2	48.9434367408	5088	161217	87.729	87.7739
21.32576298713684	32	122.536585366	47.3080705542	200.0	23.0	122.536585366	47.3080705542	5024	166241	84.0516	84.0186
21.972970724105835	33	135.184210526	60.1326845459	200.0	28.0	135.184210526	60.1326845459	5137	171378	97.0219	97.0511
22.61803412437439	34	135.131578947	56.7094028464	200.0	22.0	135.131578947	56.7094028464	5135	176513	93.8202	93.7682
23.269049882888794	35	117.795454545	57.1284754445	200.0	15.0	117.795454545	57.1284754445	5183	181696	86.0576	86.0195
23.903895616531372	36	139.861111111	58.4556587783	200.0	27.0	139.861111111	58.4556587783	5035	186731	96.6414	96.5811
24.548882007598877	37	156.060606061	46.057894657	200.0	42.0	156.060606061	46.057894657	5150	191881	99.1874	99.1282
25.194103479385376	38	151.088235294	49.1638124013	200.0	41.0	151.088235294	49.1638124013	5137	197018	96.9898	97.0141
25.83886456489563	39	160.125	49.1011392434	200.0	45.0	160.125	49.1011392434	5124	202142	101.165	101.179
26.47187352180481	40	179.392857143	33.1569205077	200.0	103.0	179.392857143	33.1569205077	5023	207165	106.248	106.225
27.123188257217407	41	166.709677419	41.7907178677	200.0	58.0	166.709677419	41.7907178677	5168	212333	103.164	103.223
27.763598442077637	42	182.107142857	24.6899911556	200.0	122.0	182.107142857	24.6899911556	5099	217432	106.488	106.48
28.397058248519897	43	173.551724138	40.6546313321	200.0	61.0	173.551724138	40.6546313321	5033	222465	105.266	105.194
