Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
0.8832814693450928	0	24.2657004831	13.6191089243	123.0	9.0	24.2657004831	13.6191089243	5023	5023	21.8535	21.8303
1.5316879749298096	1	26.9679144385	13.1433494064	99.0	10.0	26.9679144385	13.1433494064	5043	10066	22.6305	22.5705
2.1685969829559326	2	30.9074074074	15.0930470279	91.0	10.0	30.9074074074	15.0930470279	5007	15073	25.7265	25.6693
2.805328607559204	3	29.2865497076	16.974862575	132.0	9.0	29.2865497076	16.974862575	5008	20081	26.1128	26.0608
3.441720485687256	4	34.4452054795	15.9244925606	86.0	13.0	34.4452054795	15.9244925606	5029	25110	27.6749	27.6312
4.074822902679443	5	33.5906040268	16.9178883219	92.0	11.0	33.5906040268	16.9178883219	5005	30115	27.6415	27.6042
4.712419748306274	6	35.8785714286	19.5949949357	107.0	9.0	35.8785714286	19.5949949357	5023	35138	30.4086	30.3742
5.345380067825317	7	37.946969697	17.4357323776	122.0	13.0	37.946969697	17.4357323776	5009	40147	29.8702	29.8536
5.982281446456909	8	41.5123966942	20.3839653814	119.0	13.0	41.5123966942	20.3839653814	5023	45170	33.0776	33.0413
6.616752624511719	9	41.1639344262	21.0173077216	170.0	10.0	41.1639344262	21.0173077216	5022	50192	33.1418	33.1303
7.259605169296265	10	46.4074074074	19.8060208939	111.0	14.0	46.4074074074	19.8060208939	5012	55204	34.8868	34.8688
7.897528171539307	11	45.3963963964	25.0539163755	143.0	11.0	45.3963963964	25.0539163755	5039	60243	37.2486	37.223
8.528980255126953	12	46.3240740741	21.1628731087	169.0	18.0	46.3240740741	21.1628731087	5003	65246	34.9214	34.882
9.161747455596924	13	47.8	20.3429641517	133.0	17.0	47.8	20.3429641517	5019	70265	34.9757	34.9433
9.794710636138916	14	52.125	23.7404586097	149.0	13.0	52.125	23.7404586097	5004	75269	38.8425	38.8069
10.43170428276062	15	48.8155339806	18.7842877808	107.0	20.0	48.8155339806	18.7842877808	5028	80297	34.5514	34.5527
11.070103168487549	16	52.5729166667	23.9333905488	131.0	15.0	52.5729166667	23.9333905488	5047	85344	38.958	38.943
11.702893495559692	17	54.4673913043	23.0398761541	144.0	19.0	54.4673913043	23.0398761541	5011	90355	39.0496	39.029
12.338503360748291	18	50.8686868687	20.7255497738	129.0	18.0	50.8686868687	20.7255497738	5036	95391	36.0806	36.0709
12.972399711608887	19	62.675	29.8742259314	159.0	21.0	62.675	29.8742259314	5014	100405	46.3426	46.3115
13.604726791381836	20	58.3488372093	25.8820075072	156.0	18.0	58.3488372093	25.8820075072	5018	105423	42.2403	42.2066
14.241233348846436	21	59.2588235294	26.3108802997	183.0	16.0	59.2588235294	26.3108802997	5037	110460	42.6748	42.6666
