Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
0.876591682434082	0	21.0	11.1411634497	73.0	8.0	21.0	11.1411634497	5019	5019	9.69754	9.63071
1.5286140441894531	1	23.7488151659	11.6060303013	65.0	9.0	23.7488151659	11.6060303013	5011	10030	10.4849	10.4132
2.1764190196990967	2	24.9004975124	15.1811630383	119.0	9.0	24.9004975124	15.1811630383	5005	15035	12.0054	11.9194
2.8198485374450684	3	27.1902173913	15.9159378679	96.0	8.0	27.1902173913	15.9159378679	5003	20038	12.7017	12.6298
3.4644217491149902	4	27.8611111111	16.4812229485	99.0	10.0	27.8611111111	16.4812229485	5015	25053	12.9766	12.9233
4.111401081085205	5	33.6644295302	22.1361287905	145.0	9.0	33.6644295302	22.1361287905	5016	30069	16.3225	16.2496
4.7518041133880615	6	37.9318181818	26.9044868348	159.0	10.0	37.9318181818	26.9044868348	5007	35076	19.0393	18.9583
5.3956170082092285	7	38.7153846154	22.914300075	143.0	10.0	38.7153846154	22.914300075	5033	40109	17.4143	17.3742
6.037649869918823	8	42.4661016949	29.2764966771	170.0	14.0	42.4661016949	29.2764966771	5011	45120	20.572	20.514
6.675370454788208	9	47.6952380952	30.9719147153	155.0	12.0	47.6952380952	30.9719147153	5008	50128	22.102	22.0506
7.315586566925049	10	46.5925925926	25.5730750469	135.0	11.0	46.5925925926	25.5730750469	5032	55160	19.6373	19.5891
7.956484079360962	11	54.2258064516	29.9910843498	200.0	9.0	54.2258064516	29.9910843498	5043	60203	22.7097	22.6559
8.591341018676758	12	53.2872340426	26.0770635096	163.0	15.0	53.2872340426	26.0770635096	5009	65212	21.1348	21.1007
9.232101440429688	13	50.8080808081	25.8103717183	146.0	12.0	50.8080808081	25.8103717183	5030	70242	20.3854	20.3603
9.88340139389038	14	61.6746987952	32.6589194938	182.0	14.0	61.6746987952	32.6589194938	5119	75361	24.8792	24.8326
10.527622699737549	15	66.025974026	36.1878124084	180.0	19.0	66.025974026	36.1878124084	5084	80445	26.8484	26.8018
11.167715311050415	16	62.575	30.7789599402	148.0	14.0	62.575	30.7789599402	5006	85451	24.2992	24.2652
11.80552077293396	17	68.5616438356	35.4887542679	191.0	16.0	68.5616438356	35.4887542679	5005	90456	26.9744	26.9216
12.441465377807617	18	76.0	44.82119358	192.0	15.0	76.0	44.82119358	5016	95472	31.6066	31.5446
13.09264850616455	19	94.7037037037	45.0960413922	200.0	29.0	94.7037037037	45.0960413922	5114	100586	35.5244	35.4369
13.734714269638062	20	93.9814814815	46.540898279	200.0	25.0	93.9814814815	46.540898279	5075	105661	35.4053	35.3054
14.376705169677734	21	84.4833333333	45.222225976	200.0	22.0	84.4833333333	45.222225976	5069	110730	33.0626	33.0022
15.027501106262207	22	114.466666667	48.9237956191	200.0	28.0	114.466666667	48.9237956191	5151	115881	40.9611	40.8757
15.67349648475647	23	111.369565217	50.9758505039	200.0	21.0	111.369565217	50.9758505039	5123	121004	40.7127	40.6693
16.309001445770264	24	114.0	51.9641484802	200.0	31.0	114.0	51.9641484802	5016	126020	41.5597	41.5126
16.94977116584778	25	117.88372093	50.9784310534	200.0	18.0	117.88372093	50.9784310534	5069	131089	42.3156	42.297
17.59048581123352	26	126.975	52.7714352183	200.0	19.0	126.975	52.7714352183	5079	136168	44.7121	44.6853
18.230053186416626	27	120.428571429	54.5527891379	200.0	24.0	120.428571429	54.5527891379	5058	141226	43.7726	43.7543
18.86390972137451	28	132.131578947	49.9226617947	200.0	50.0	132.131578947	49.9226617947	5021	146247	44.6147	44.5704
19.499885320663452	29	144.057142857	47.8700281161	200.0	29.0	144.057142857	47.8700281161	5042	151289	47.2747	47.2023
20.143518686294556	30	159.4375	46.8814578885	200.0	58.0	159.4375	46.8814578885	5102	156391	51.4247	51.3523
20.783061981201172	31	169.0	33.712510042	200.0	89.0	169.0	33.712510042	5070	161461	51.8285	51.7976
21.426486253738403	32	150.441176471	47.2198806439	200.0	55.0	150.441176471	47.2198806439	5115	166576	48.9561	48.9205
22.082618474960327	33	161.6875	52.5074027519	200.0	50.0	161.6875	52.5074027519	5174	171750	52.714	52.6516
22.723401069641113	34	168.333333333	39.9727685084	200.0	83.0	168.333333333	39.9727685084	5050	176800	51.8722	51.8569
23.379724264144897	35	177.551724138	40.2394438562	200.0	34.0	177.551724138	40.2394438562	5149	181949	54.5672	54.57
24.020779609680176	36	185.259259259	26.8584666182	200.0	110.0	185.259259259	26.8584666182	5002	186951	54.8025	54.819
24.66510510444641	37	180.714285714	27.1199151164	200.0	113.0	180.714285714	27.1199151164	5060	192011	54.1525	54.1528
25.305893898010254	38	179.821428571	32.2291500391	200.0	74.0	179.821428571	32.2291500391	5035	197046	53.8063	53.7816
25.96816635131836	39	188.592592593	20.5286777898	200.0	131.0	188.592592593	20.5286777898	5092	202138	54.7238	54.7173
26.610636234283447	40	172.827586207	44.9621058575	200.0	21.0	172.827586207	44.9621058575	5012	207150	52.3905	52.3465
27.28080439567566	41	179.392857143	27.2335655366	200.0	104.0	179.392857143	27.2335655366	5023	212173	53.1011	53.0896
27.911370277404785	42	192.576923077	17.9468726158	200.0	129.0	192.576923077	17.9468726158	5007	217180	55.118	55.0718
28.553303480148315	43	189.333333333	18.2208671583	200.0	142.0	189.333333333	18.2208671583	5112	222292	54.763	54.7436
29.219038724899292	44	185.592592593	27.8318486088	200.0	74.0	185.592592593	27.8318486088	5011	227303	54.2005	54.2012
