Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	LossBeforeUpdate	LossAfterUpdate
7.639629125595093	0	4.39841688654	2.38038694267	17.0	2.0	4.39841688654	2.38038694267	5001	5001	13.3039	13.4322
9.364069938659668	1	5.66364665912	3.8131772269	26.0	2.0	5.66364665912	3.8131772269	5001	10002	19.2045	19.3686
10.958894968032837	2	7.37758112094	4.8574577326	30.0	2.0	7.37758112094	4.8574577326	5002	15004	24.685	25.0817
12.45271110534668	3	9.68653846154	7.06915098934	51.0	2.0	9.68653846154	7.06915098934	5037	20041	34.8603	35.5227
13.907317399978638	4	12.0966183575	8.91453452305	73.0	2.0	12.0966183575	8.91453452305	5008	25049	43.4071	44.2517
15.3643639087677	5	11.06401766	8.60632031831	63.0	2.0	11.06401766	8.60632031831	5012	30061	41.4374	41.8145
16.840450048446655	6	10.7521367521	8.14967461246	64.0	2.0	10.7521367521	8.14967461246	5032	35093	39.7246	39.8547
18.308350801467896	7	10.8546637744	7.4355163514	44.0	2.0	10.8546637744	7.4355163514	5004	40097	37.1357	37.1018
19.7600839138031	8	11.1469933185	8.27536909881	54.0	2.0	11.1469933185	8.27536909881	5005	45102	40.3826	40.3928
21.20622491836548	9	11.6143187067	8.52202569789	63.0	2.0	11.6143187067	8.52202569789	5029	50131	41.6697	41.8116
22.910846948623657	10	13.0994764398	9.87781637157	56.0	2.0	13.0994764398	9.87781637157	5004	55135	47.3525	47.7253
24.409924268722534	11	13.3466666667	10.443107243	78.0	2.0	13.3466666667	10.443107243	5005	60140	49.3764	50.0602
25.82239532470703	12	14.9760479042	11.1888803311	62.0	2.0	14.9760479042	11.1888803311	5002	65142	54.0032	54.8482
27.328164100646973	13	11.0707964602	9.45292651614	70.0	2.0	11.0707964602	9.45292651614	5004	70146	43.629	43.9251
28.867397785186768	14	11.4462242563	9.2938288462	58.0	2.0	11.4462242563	9.2938288462	5002	75148	43.3	43.2614
30.431516408920288	15	10.923580786	8.60642662885	52.0	2.0	10.923580786	8.60642662885	5003	80151	40.4996	40.4438
31.869982719421387	16	13.1047120419	9.93879325193	67.0	2.0	13.1047120419	9.93879325193	5006	85157	46.7295	46.7953
33.27913784980774	17	15.039039039	11.4918031229	57.0	2.0	15.039039039	11.4918031229	5008	90165	53.407	53.6599
34.65541172027588	18	17.6258741259	13.8471890727	74.0	2.0	17.6258741259	13.8471890727	5041	95206	64.8493	65.1802
36.021100997924805	19	18.6579925651	14.8179203418	73.0	2.0	18.6579925651	14.8179203418	5019	100225	68.8885	69.1397
37.37752819061279	20	20.493877551	16.1461742251	101.0	2.0	20.493877551	16.1461742251	5021	105246	74.535	74.7737
38.73355031013489	21	19.1030534351	14.617804886	79.0	2.0	19.1030534351	14.617804886	5005	110251	68.2278	68.445
40.15168905258179	22	17.8113879004	14.3676935396	86.0	2.0	17.8113879004	14.3676935396	5005	115256	66.1685	66.1535
41.51504635810852	23	19.6156862745	15.1209940091	83.0	2.0	19.6156862745	15.1209940091	5002	120258	69.6623	69.6359
42.88813257217407	24	19.1984732824	15.2555432785	97.0	3.0	19.1984732824	15.2555432785	5030	125288	70.7787	70.8957
44.2191207408905	25	24.763546798	18.4044129221	87.0	3.0	24.763546798	18.4044129221	5027	130315	85.4169	85.7233
45.48566174507141	26	28.0335195531	21.7550865924	114.0	2.0	28.0335195531	21.7550865924	5018	135333	100.265	100.589
46.763423442840576	27	34.2876712329	23.8516990303	96.0	2.0	34.2876712329	23.8516990303	5006	140339	112.458	113.169
48.126113414764404	28	32.5194805195	23.7347957564	104.0	2.0	32.5194805195	23.7347957564	5008	145347	110.9	112.243
49.55039644241333	29	28.1340782123	22.6425690602	108.0	2.0	28.1340782123	22.6425690602	5036	150383	103.023	103.795
50.954468727111816	30	26.4814814815	21.0330031903	90.0	2.0	26.4814814815	21.0330031903	5005	155388	94.8876	95.1271
52.22086215019226	31	24.9502487562	18.6637572121	87.0	2.0	24.9502487562	18.6637572121	5015	160403	85.1923	85.7687
53.451528787612915	32	32.1217948718	22.2984830313	92.0	2.0	32.1217948718	22.2984830313	5011	165414	104.904	107.285
54.697338819503784	33	37.1037037037	24.5508615144	122.0	3.0	37.1037037037	24.5508615144	5009	170423	117.587	121.27
56.041218280792236	34	44.389380531	22.5127038387	143.0	3.0	44.389380531	22.5127038387	5016	175439	122.769	123.18
57.31089925765991	35	44.1842105263	23.1935282071	92.0	2.0	44.1842105263	23.1935282071	5037	180476	122.587	122.822
58.517669439315796	36	51.6836734694	28.1401728012	122.0	4.0	51.6836734694	28.1401728012	5065	185541	147.567	147.915
59.717541456222534	37	53.7872340426	32.1905471589	224.0	3.0	53.7872340426	32.1905471589	5056	190597	160.219	160.447
60.92446231842041	38	60.9397590361	29.8983617223	128.0	3.0	60.9397590361	29.8983617223	5058	195655	165.377	167.082
62.164408445358276	39	68.7945205479	37.409602058	145.0	4.0	68.7945205479	37.409602058	5022	200677	194.373	205.321
63.357820987701416	40	67.92	35.9795349238	177.0	4.0	67.92	35.9795349238	5094	205771	190.094	195.249
64.64493370056152	41	43.8086956522	25.1001110866	103.0	2.0	43.8086956522	25.1001110866	5038	210809	125.702	125.822
65.96707534790039	42	52.3645833333	22.6996327942	91.0	2.0	52.3645833333	22.6996327942	5027	215836	134.084	138.509
67.23581886291504	43	65.0641025641	20.1947821032	101.0	3.0	65.0641025641	20.1947821032	5075	220911	153.144	158.553
